user_id,event_name,event_time,amount
615,app_open_initial,2024-03-30,
616,app_open_initial,2024-01-19,
616,add_money,2024-01-19,452.0
616,make_payment,2024-01-20,66.0
617,add_money,2024-02-08,477.0
617,make_payment,2024-02-10,38.0
617,app_open_return,2024-02-11,
618,app_open_initial,2024-03-07,
619,app_open_initial,2024-02-15,
619,add_money,2024-02-14,441.0
619,make_payment,2024-02-14,82.0
619,set_up_direct_debit,2024-02-14,
619,app_open_return,2024-02-16,
620,app_open_initial,2024-01-13,
620,add_money,2024-01-16,494.0
621,app_open_initial,2024-02-28,
621,add_money,2024-02-28,658.0
622,add_money,2024-01-22,311.0
623,app_open_initial,2024-03-13,
624,app_open_initial,2024-03-02,
624,add_money,2024-03-01,205.0
624,make_payment,2024-03-01,22.0
624,set_up_direct_debit,2024-03-01,
624,app_open_return,2024-03-03,
625,add_money,2024-02-08,276.0
625,make_payment,2024-02-10,157.0
626,app_open_initial,2024-01-02,
626,add_money,2024-01-02,233.0
627,app_open_initial,2024-01-03,
627,add_money,2024-01-03,898.0
628,app_open_initial,2024-03-18,
628,add_money,2024-03-18,364.0
628,app_open_return,2024-03-20,
629,app_open_initial,2024-03-03,
629,add_money,2024-03-02,472.0
630,app_open_initial,2024-03-03,
630,add_money,2024-03-03,437.0
631,app_open_initial,2024-01-26,
631,add_money,2024-01-28,356.0
631,make_payment,2024-01-28,150.0
631,set_up_direct_debit,2024-01-30,
631,app_open_return,2024-01-27,
632,app_open_return,2024-02-27,
633,app_open_initial,2024-02-03,
633,add_money,2024-02-05,969.0
633,make_payment,2024-02-07,31.0
633,set_up_direct_debit,2024-02-10,
633,app_open_return,2024-02-08,
634,app_open_initial,2024-02-07,
634,add_money,2024-02-09,876.0
634,make_payment,2024-02-11,128.0
635,app_open_initial,2024-01-07,
636,app_open_initial,2024-02-28,
636,add_money,2024-02-29,815.0
637,app_open_initial,2024-02-13,
637,add_money,2024-02-15,762.0
637,make_payment,2024-02-17,183.0
637,app_open_return,2024-02-18,
638,app_open_initial,2024-02-14,
639,app_open_initial,2024-02-01,
639,add_money,2024-02-03,328.0
639,make_payment,2024-02-03,170.0
639,set_up_direct_debit,2024-02-05,
639,app_open_return,2024-02-03,
640,app_open_initial,2024-02-14,
640,add_money,2024-02-14,669.0
640,make_payment,2024-02-15,128.0
640,app_open_return,2024-02-17,
641,app_open_initial,2024-03-02,
642,app_open_initial,2024-02-16,
643,app_open_initial,2024-01-22,
643,add_money,2024-01-22,94.0
643,app_open_return,2024-01-26,
644,app_open_initial,2024-03-21,
645,app_open_initial,2024-03-26,
645,add_money,2024-03-27,628.0
645,make_payment,2024-03-27,180.0
645,set_up_direct_debit,2024-03-27,
645,app_open_return,2024-03-30,
646,app_open_initial,2024-03-16,
646,add_money,2024-03-16,772.0
646,make_payment,2024-03-17,141.0
646,set_up_direct_debit,2024-03-19,
646,app_open_return,2024-03-22,
648,app_open_initial,2024-01-20,
648,add_money,2024-01-21,528.0
648,make_payment,2024-01-21,44.0
648,set_up_direct_debit,2024-01-22,
649,app_open_initial,2024-01-20,
649,add_money,2024-01-20,404.0
650,app_open_initial,2024-02-27,
650,add_money,2024-02-28,523.0
650,make_payment,2024-03-01,187.0
652,app_open_initial,2024-02-16,
652,add_money,2024-02-19,574.0
652,app_open_return,2024-02-23,
653,app_open_initial,2024-02-18,
653,add_money,2024-02-21,566.0
654,app_open_initial,2024-01-15,
654,add_money,2024-01-15,628.0
654,make_payment,2024-01-17,75.0
654,set_up_direct_debit,2024-01-18,
654,app_open_return,2024-01-19,
655,app_open_initial,2024-01-16,
655,add_money,2024-01-18,760.0
655,make_payment,2024-01-18,143.0
655,set_up_direct_debit,2024-01-20,
655,app_open_return,2024-01-22,
656,app_open_initial,2024-02-01,
656,add_money,2024-01-31,384.0
657,app_open_initial,2024-01-02,
657,add_money,2024-01-02,288.0
657,make_payment,2024-01-03,170.0
657,set_up_direct_debit,2024-01-03,
657,app_open_return,2024-01-04,
658,app_open_initial,2024-02-23,
658,add_money,2024-02-24,136.0
658,make_payment,2024-02-25,106.0
658,set_up_direct_debit,2024-02-28,
658,app_open_return,2024-02-29,
659,app_open_initial,2024-01-03,
660,app_open_initial,2024-01-17,
660,add_money,2024-01-18,911.0
660,make_payment,2024-01-20,158.0
660,set_up_direct_debit,2024-01-21,
661,app_open_initial,2024-03-27,
662,app_open_initial,2024-02-27,
662,add_money,2024-02-28,954.0
663,app_open_initial,2024-03-15,
664,app_open_initial,2024-01-13,
664,add_money,2024-01-13,491.0
664,make_payment,2024-01-13,25.0
664,app_open_return,2024-01-15,
665,app_open_initial,2024-03-14,
665,add_money,2024-03-16,754.0
666,app_open_initial,2024-01-16,
667,app_open_initial,2024-03-12,
667,add_money,2024-03-13,541.0
668,add_money,2024-03-17,238.0
669,app_open_initial,2024-01-24,
669,add_money,2024-01-25,738.0
670,app_open_initial,2024-01-28,
670,add_money,2024-01-29,304.0
670,make_payment,2024-02-01,9.0
670,set_up_direct_debit,2024-02-03,
670,app_open_return,2024-02-03,
671,app_open_initial,2024-01-08,
672,app_open_initial,2024-02-05,
673,app_open_initial,2024-03-31,
673,add_money,2024-03-31,266.0
673,app_open_return,2024-04-05,
674,app_open_initial,2024-01-09,
674,add_money,2024-01-10,902.0
674,app_open_return,2024-01-11,
675,app_open_initial,2024-02-28,
675,add_money,2024-03-01,826.0
675,make_payment,2024-03-02,142.0
675,app_open_return,2024-03-03,
676,app_open_initial,2024-02-29,
676,add_money,2024-03-02,474.0
676,app_open_return,2024-03-05,
677,app_open_initial,2024-02-19,
678,app_open_initial,2024-01-28,
679,app_open_initial,2024-02-10,
679,add_money,2024-02-13,889.0
680,app_open_initial,2024-03-05,
680,add_money,2024-03-05,863.0
680,make_payment,2024-03-05,121.0
680,app_open_return,2024-03-07,
681,app_open_initial,2024-01-28,
681,add_money,2024-01-28,686.0
681,make_payment,2024-01-28,70.0
681,set_up_direct_debit,2024-01-29,
682,app_open_initial,2024-03-03,
682,add_money,2024-03-06,417.0
682,make_payment,2024-03-06,133.0
682,set_up_direct_debit,2024-03-06,
682,app_open_return,2024-03-07,
683,app_open_initial,2024-01-17,
683,add_money,2024-01-20,541.0
683,make_payment,2024-01-20,197.0
683,set_up_direct_debit,2024-01-21,
684,app_open_initial,2024-03-14,
684,add_money,2024-03-15,292.0
684,make_payment,2024-03-18,19.0
685,app_open_initial,2024-02-02,
686,app_open_initial,2024-03-24,
686,add_money,2024-03-26,346.0
686,make_payment,2024-03-28,63.0
686,app_open_return,2024-03-26,
687,add_money,2024-03-19,51.0
687,app_open_return,2024-03-22,
688,app_open_initial,2024-01-29,
689,app_open_initial,2024-01-14,
689,add_money,2024-01-14,359.0
689,make_payment,2024-01-16,84.0
690,app_open_initial,2024-02-16,
690,add_money,2024-02-15,421.0
691,app_open_initial,2024-02-05,
692,app_open_initial,2024-01-07,
692,add_money,2024-01-09,433.0
692,make_payment,2024-01-11,43.0
692,set_up_direct_debit,2024-01-12,
692,app_open_return,2024-01-11,
693,app_open_initial,2024-03-22,
693,add_money,2024-03-22,150.0
693,make_payment,2024-03-25,146.0
694,app_open_initial,2024-03-09,
695,app_open_initial,2024-02-16,
696,app_open_initial,2024-01-25,
696,add_money,2024-01-28,916.0
696,app_open_return,2024-01-28,
698,app_open_initial,2024-01-11,
698,add_money,2024-01-10,623.0
699,app_open_initial,2024-02-25,
699,add_money,2024-02-26,206.0
700,app_open_initial,2024-01-30,
701,app_open_initial,2024-01-05,
702,app_open_initial,2024-02-03,
703,app_open_initial,2024-03-05,
703,app_open_return,2024-03-12,
704,app_open_initial,2024-01-19,
705,app_open_initial,2024-02-19,
706,app_open_initial,2024-01-11,
706,add_money,2024-01-12,163.0
706,make_payment,2024-01-14,189.0
706,set_up_direct_debit,2024-01-14,
706,app_open_return,2024-01-18,
707,app_open_initial,2024-03-26,
707,add_money,2024-03-25,792.0
708,app_open_initial,2024-01-26,
708,add_money,2024-01-29,625.0
709,app_open_initial,2024-03-03,
710,app_open_initial,2024-03-30,
711,app_open_initial,2024-03-27,
711,add_money,2024-03-27,935.0
712,app_open_initial,2024-02-29,
713,app_open_initial,2024-01-27,
714,app_open_initial,2024-02-18,
715,app_open_initial,2024-03-18,
715,add_money,2024-03-18,742.0
715,make_payment,2024-03-19,129.0
715,set_up_direct_debit,2024-03-22,
716,add_money,2024-02-05,330.0
717,app_open_initial,2024-01-01,
717,add_money,2024-01-04,75.0
717,make_payment,2024-01-06,132.0
717,set_up_direct_debit,2024-01-06,
717,app_open_return,2024-01-03,
718,app_open_initial,2024-01-21,
718,add_money,2024-01-23,577.0
719,app_open_initial,2024-02-24,
719,add_money,2024-02-24,738.0
719,make_payment,2024-02-25,17.0
719,set_up_direct_debit,2024-02-27,
719,app_open_return,2024-02-28,
720,app_open_initial,2024-01-06,
720,add_money,2024-01-09,766.0
721,app_open_initial,2024-03-22,
721,add_money,2024-03-22,607.0
721,app_open_return,2024-03-24,
722,app_open_initial,2024-03-10,
722,add_money,2024-03-09,808.0
722,make_payment,2024-03-10,74.0
722,app_open_return,2024-03-12,
723,app_open_initial,2024-01-05,
723,add_money,2024-01-07,712.0
723,make_payment,2024-01-10,182.0
723,app_open_return,2024-01-08,
724,app_open_initial,2024-01-03,
724,add_money,2024-01-06,947.0
725,add_money,2024-02-24,681.0
726,app_open_initial,2024-01-23,
726,add_money,2024-01-25,378.0
726,make_payment,2024-01-25,71.0
726,set_up_direct_debit,2024-01-26,
726,app_open_return,2024-01-25,
727,app_open_initial,2024-02-22,
727,add_money,2024-02-25,382.0
727,app_open_return,2024-02-26,
728,app_open_initial,2024-02-06,
728,add_money,2024-02-07,78.0
728,make_payment,2024-02-08,147.0
728,app_open_return,2024-02-10,
729,app_open_initial,2024-03-14,
730,app_open_initial,2024-03-14,
731,app_open_initial,2024-03-23,
731,add_money,2024-03-24,817.0
731,app_open_return,2024-03-27,
732,app_open_initial,2024-01-18,
732,add_money,2024-01-19,198.0
733,add_money,2024-03-28,605.0
733,make_payment,2024-03-28,21.0
733,app_open_return,2024-03-30,
734,app_open_initial,2024-03-18,
734,add_money,2024-03-21,351.0
735,app_open_initial,2024-03-13,
735,add_money,2024-03-15,777.0
736,app_open_initial,2024-01-01,
736,app_open_return,2024-01-03,
737,app_open_initial,2024-02-20,
737,add_money,2024-02-21,920.0
739,app_open_initial,2024-03-18,
739,add_money,2024-03-18,682.0
740,app_open_initial,2024-01-04,
740,add_money,2024-01-04,62.0
740,make_payment,2024-01-07,157.0
740,set_up_direct_debit,2024-01-09,
740,app_open_return,2024-01-10,
741,app_open_initial,2024-03-02,
741,add_money,2024-03-04,999.0
742,app_open_initial,2024-03-06,
742,add_money,2024-03-05,249.0
743,app_open_initial,2024-02-02,
743,add_money,2024-02-01,600.0
744,app_open_initial,2024-02-04,
745,app_open_initial,2024-03-13,
745,add_money,2024-03-15,556.0
746,app_open_initial,2024-02-08,
746,add_money,2024-02-08,379.0
746,app_open_return,2024-02-13,
747,app_open_initial,2024-01-27,
747,add_money,2024-01-28,523.0
748,app_open_initial,2024-02-03,
748,add_money,2024-02-03,450.0
748,make_payment,2024-02-05,190.0
748,app_open_return,2024-02-07,
749,app_open_initial,2024-02-24,
749,add_money,2024-02-25,495.0
750,app_open_initial,2024-01-03,
752,app_open_initial,2024-01-12,
752,add_money,2024-01-13,393.0
753,app_open_initial,2024-03-05,
753,add_money,2024-03-05,641.0
754,app_open_initial,2024-02-24,
754,add_money,2024-02-23,70.0
755,app_open_initial,2024-01-05,
755,add_money,2024-01-07,453.0
755,app_open_return,2024-01-11,
756,app_open_initial,2024-02-26,
756,add_money,2024-02-28,616.0
756,app_open_return,2024-02-29,
757,app_open_initial,2024-01-17,
758,add_money,2024-02-17,592.0
758,make_payment,2024-02-19,33.0
758,set_up_direct_debit,2024-02-19,
758,app_open_return,2024-02-21,
759,app_open_initial,2024-01-24,
759,add_money,2024-01-25,551.0
760,app_open_initial,2024-03-20,
760,add_money,2024-03-20,186.0
761,app_open_initial,2024-03-26,
761,add_money,2024-03-26,102.0
761,make_payment,2024-03-28,195.0
762,app_open_initial,2024-01-15,
762,add_money,2024-01-17,576.0
762,make_payment,2024-01-17,169.0
763,app_open_initial,2024-03-07,
763,add_money,2024-03-09,437.0
763,app_open_return,2024-03-10,
764,app_open_initial,2024-03-15,
764,add_money,2024-03-16,172.0
764,app_open_return,2024-03-18,
765,app_open_initial,2024-02-21,
765,add_money,2024-02-21,954.0
766,app_open_initial,2024-02-07,
766,add_money,2024-02-10,461.0
766,app_open_return,2024-02-10,
767,app_open_initial,2024-03-04,
767,add_money,2024-03-04,749.0
767,app_open_return,2024-03-10,
768,add_money,2024-02-10,570.0
768,make_payment,2024-02-12,105.0
768,app_open_return,2024-02-11,
769,app_open_initial,2024-02-19,
770,app_open_initial,2024-03-22,
771,app_open_initial,2024-01-30,
771,add_money,2024-01-30,529.0
771,make_payment,2024-02-02,146.0
771,set_up_direct_debit,2024-02-02,
771,app_open_return,2024-02-06,
772,app_open_initial,2024-03-20,
772,add_money,2024-03-22,278.0
772,make_payment,2024-03-23,38.0
772,app_open_return,2024-03-26,
773,app_open_initial,2024-02-20,
773,app_open_return,2024-02-24,
774,app_open_initial,2024-03-04,
774,add_money,2024-03-03,723.0
775,app_open_initial,2024-02-22,
775,add_money,2024-02-22,255.0
775,make_payment,2024-02-25,140.0
775,app_open_return,2024-02-26,
776,app_open_initial,2024-02-07,
776,add_money,2024-02-08,335.0
777,app_open_initial,2024-03-28,
777,add_money,2024-03-30,985.0
777,make_payment,2024-03-31,107.0
777,set_up_direct_debit,2024-04-01,
777,app_open_return,2024-04-04,
778,add_money,2024-03-22,458.0
779,app_open_initial,2024-01-30,
779,add_money,2024-01-31,965.0
779,make_payment,2024-02-03,143.0
779,app_open_return,2024-02-05,
780,app_open_initial,2024-02-21,
780,add_money,2024-02-21,570.0
781,app_open_initial,2024-03-22,
781,add_money,2024-03-22,669.0
782,app_open_initial,2024-01-05,
782,add_money,2024-01-07,373.0
783,app_open_initial,2024-01-29,
784,app_open_initial,2024-01-05,
784,add_money,2024-01-04,515.0
785,add_money,2024-01-13,270.0
786,app_open_initial,2024-02-25,
786,add_money,2024-02-26,285.0
787,app_open_initial,2024-01-17,
788,app_open_initial,2024-03-15,
788,add_money,2024-03-16,549.0
788,make_payment,2024-03-19,36.0
788,app_open_return,2024-03-16,
789,app_open_initial,2024-01-17,
789,add_money,2024-01-19,803.0
791,app_open_initial,2024-03-29,
791,add_money,2024-03-29,700.0
791,app_open_return,2024-04-01,
792,app_open_initial,2024-03-10,
792,add_money,2024-03-09,268.0
792,make_payment,2024-03-10,100.0
793,add_money,2024-02-04,782.0
793,make_payment,2024-02-07,117.0
794,app_open_initial,2024-01-07,
794,add_money,2024-01-08,170.0
794,make_payment,2024-01-11,61.0
794,app_open_return,2024-01-08,
795,add_money,2024-02-25,955.0
795,make_payment,2024-02-25,15.0
795,app_open_return,2024-02-28,
796,app_open_initial,2024-03-06,
796,add_money,2024-03-06,105.0
797,app_open_initial,2024-03-17,
797,add_money,2024-03-19,919.0
798,app_open_initial,2024-02-13,
798,add_money,2024-02-15,786.0
798,make_payment,2024-02-18,107.0
798,app_open_return,2024-02-15,
799,app_open_initial,2024-03-16,
799,add_money,2024-03-15,403.0
800,app_open_initial,2024-01-24,
801,app_open_initial,2024-02-25,
801,add_money,2024-02-26,704.0
801,make_payment,2024-02-28,37.0
802,app_open_initial,2024-03-21,
802,add_money,2024-03-21,908.0
803,app_open_initial,2024-03-15,
804,app_open_initial,2024-01-17,
804,add_money,2024-01-18,148.0
805,app_open_initial,2024-01-09,
805,add_money,2024-01-08,168.0
805,app_open_return,2024-01-10,
806,app_open_initial,2024-01-04,
806,add_money,2024-01-05,253.0
806,make_payment,2024-01-06,159.0
806,set_up_direct_debit,2024-01-08,
807,app_open_initial,2024-01-05,
808,add_money,2024-02-27,425.0
808,make_payment,2024-02-28,42.0
809,app_open_initial,2024-01-26,
809,add_money,2024-01-27,962.0
809,make_payment,2024-01-29,174.0
810,app_open_initial,2024-03-07,
810,add_money,2024-03-08,285.0
810,make_payment,2024-03-10,186.0
810,set_up_direct_debit,2024-03-10,
811,app_open_initial,2024-03-08,
811,add_money,2024-03-10,135.0
812,app_open_initial,2024-01-27,
812,add_money,2024-01-29,965.0
812,app_open_return,2024-01-31,
813,add_money,2024-02-02,241.0
813,make_payment,2024-02-05,183.0
813,set_up_direct_debit,2024-02-05,
813,app_open_return,2024-02-05,
814,app_open_initial,2024-02-19,
814,add_money,2024-02-20,989.0
815,app_open_initial,2024-03-02,
815,add_money,2024-03-04,696.0
815,make_payment,2024-03-04,135.0
815,set_up_direct_debit,2024-03-07,
815,app_open_return,2024-03-06,
816,app_open_initial,2024-02-21,
817,app_open_initial,2024-01-20,
818,app_open_initial,2024-01-21,
818,add_money,2024-01-23,721.0
819,add_money,2024-01-06,406.0
820,app_open_initial,2024-03-23,
820,add_money,2024-03-23,230.0
820,app_open_return,2024-03-29,
821,app_open_initial,2024-02-12,
822,app_open_initial,2024-03-01,
822,add_money,2024-03-01,187.0
822,app_open_return,2024-03-03,
823,add_money,2024-01-25,360.0
823,make_payment,2024-01-27,97.0
823,set_up_direct_debit,2024-01-27,
824,app_open_initial,2024-01-21,
824,add_money,2024-01-23,501.0
825,add_money,2024-03-12,393.0
826,app_open_initial,2024-01-01,
827,app_open_initial,2024-01-05,
828,app_open_initial,2024-01-12,
828,add_money,2024-01-12,65.0
829,app_open_initial,2024-03-31,
830,app_open_initial,2024-02-16,
830,add_money,2024-02-17,622.0
830,make_payment,2024-02-17,107.0
830,app_open_return,2024-02-19,
831,app_open_initial,2024-02-03,
831,add_money,2024-02-04,674.0
832,app_open_initial,2024-02-18,
832,add_money,2024-02-20,242.0
832,app_open_return,2024-02-23,
833,app_open_initial,2024-03-18,
833,add_money,2024-03-21,101.0
833,make_payment,2024-03-21,35.0
833,app_open_return,2024-03-24,
834,app_open_initial,2024-03-31,
834,add_money,2024-03-31,558.0
834,make_payment,2024-04-02,90.0
834,set_up_direct_debit,2024-04-05,
835,app_open_initial,2024-02-15,
835,add_money,2024-02-14,715.0
835,app_open_return,2024-02-21,
836,app_open_initial,2024-01-27,
836,add_money,2024-01-30,799.0
837,app_open_initial,2024-03-14,
837,add_money,2024-03-15,402.0
838,app_open_initial,2024-01-27,
838,add_money,2024-01-28,190.0
838,make_payment,2024-01-29,81.0
838,app_open_return,2024-01-30,
839,app_open_initial,2024-02-16,
839,add_money,2024-02-18,609.0
839,app_open_return,2024-02-21,
840,add_money,2024-03-26,390.0
841,app_open_initial,2024-02-25,
841,add_money,2024-02-26,412.0
842,app_open_initial,2024-03-03,
843,app_open_initial,2024-02-18,
843,add_money,2024-02-18,71.0
844,app_open_initial,2024-03-02,
844,add_money,2024-03-04,919.0
844,make_payment,2024-03-05,110.0
845,app_open_initial,2024-03-22,
845,add_money,2024-03-22,600.0
845,make_payment,2024-03-25,56.0
846,add_money,2024-01-26,177.0
847,app_open_initial,2024-02-06,
847,add_money,2024-02-07,860.0
847,make_payment,2024-02-09,60.0
847,set_up_direct_debit,2024-02-11,
847,app_open_return,2024-02-10,
848,add_money,2024-01-02,120.0
848,make_payment,2024-01-03,120.0
848,app_open_return,2024-01-06,
849,app_open_initial,2024-01-09,
849,add_money,2024-01-09,859.0
850,app_open_initial,2024-02-21,
850,add_money,2024-02-24,622.0
851,app_open_initial,2024-03-20,
851,add_money,2024-03-19,335.0
851,make_payment,2024-03-22,18.0
851,app_open_return,2024-03-24,
852,app_open_initial,2024-02-16,
852,add_money,2024-02-16,713.0
852,app_open_return,2024-02-23,
853,app_open_initial,2024-02-25,
853,add_money,2024-02-27,860.0
854,app_open_initial,2024-03-27,
854,add_money,2024-03-28,436.0
854,make_payment,2024-03-30,146.0
854,app_open_return,2024-03-29,
855,app_open_initial,2024-01-14,
855,add_money,2024-01-14,683.0
855,make_payment,2024-01-14,162.0
855,set_up_direct_debit,2024-01-16,
855,app_open_return,2024-01-16,
856,app_open_initial,2024-03-31,
857,app_open_initial,2024-01-29,
857,add_money,2024-01-28,501.0
857,make_payment,2024-01-31,154.0
857,set_up_direct_debit,2024-02-01,
858,app_open_initial,2024-03-27,
858,add_money,2024-03-29,56.0
858,make_payment,2024-04-01,133.0
859,app_open_initial,2024-03-18,
859,add_money,2024-03-19,263.0
859,make_payment,2024-03-19,129.0
860,app_open_initial,2024-03-29,
860,add_money,2024-03-29,969.0
860,make_payment,2024-03-29,136.0
860,app_open_return,2024-04-03,
861,app_open_initial,2024-01-03,
861,add_money,2024-01-03,516.0
862,add_money,2024-01-27,646.0
862,make_payment,2024-01-29,19.0
863,app_open_initial,2024-01-15,
863,add_money,2024-01-16,617.0
863,make_payment,2024-01-16,109.0
863,set_up_direct_debit,2024-01-17,
864,app_open_initial,2024-02-28,
864,add_money,2024-03-02,631.0
864,make_payment,2024-03-03,173.0
865,app_open_initial,2024-02-25,
866,app_open_initial,2024-01-08,
866,app_open_return,2024-01-12,
867,app_open_initial,2024-01-04,
867,add_money,2024-01-03,590.0
867,make_payment,2024-01-04,110.0
867,set_up_direct_debit,2024-01-04,
867,app_open_return,2024-01-05,
868,app_open_initial,2024-01-24,
868,add_money,2024-01-24,392.0
869,add_money,2024-01-18,315.0
869,make_payment,2024-01-18,81.0
869,set_up_direct_debit,2024-01-21,
869,app_open_return,2024-01-23,
870,add_money,2024-02-09,706.0
870,app_open_return,2024-02-11,
871,app_open_initial,2024-01-16,
871,add_money,2024-01-17,369.0
872,app_open_initial,2024-03-04,
872,add_money,2024-03-05,758.0
872,make_payment,2024-03-07,149.0
873,app_open_initial,2024-03-29,
873,add_money,2024-03-30,939.0
874,app_open_initial,2024-01-29,
875,app_open_initial,2024-03-15,
876,app_open_initial,2024-02-09,
877,add_money,2024-02-29,569.0
878,app_open_initial,2024-01-18,
878,add_money,2024-01-17,348.0
879,app_open_initial,2024-03-27,
879,add_money,2024-03-27,250.0
879,make_payment,2024-03-29,46.0
879,set_up_direct_debit,2024-03-29,
879,app_open_return,2024-04-02,
880,add_money,2024-04-01,194.0
881,app_open_initial,2024-02-13,
881,add_money,2024-02-14,202.0
882,app_open_initial,2024-01-26,
883,app_open_initial,2024-01-18,
883,add_money,2024-01-17,778.0
883,make_payment,2024-01-20,77.0
884,app_open_initial,2024-01-13,
884,add_money,2024-01-14,505.0
884,make_payment,2024-01-17,198.0
884,set_up_direct_debit,2024-01-18,
885,app_open_initial,2024-03-24,
885,add_money,2024-03-25,488.0
886,app_open_initial,2024-01-26,
886,add_money,2024-01-25,962.0
886,make_payment,2024-01-26,79.0
887,add_money,2024-03-09,994.0
888,app_open_initial,2024-01-11,
888,add_money,2024-01-10,302.0
888,make_payment,2024-01-13,140.0
888,app_open_return,2024-01-17,
889,app_open_initial,2024-03-07,
890,add_money,2024-01-21,188.0
891,app_open_initial,2024-03-27,
891,add_money,2024-03-28,733.0
892,add_money,2024-02-03,485.0
893,app_open_initial,2024-01-08,
893,add_money,2024-01-08,126.0
894,app_open_initial,2024-02-09,
894,add_money,2024-02-11,137.0
895,app_open_initial,2024-03-23,
895,add_money,2024-03-24,766.0
896,app_open_initial,2024-02-12,
896,add_money,2024-02-11,962.0
896,app_open_return,2024-02-18,
897,add_money,2024-02-11,770.0
897,make_payment,2024-02-14,7.0
898,app_open_initial,2024-01-06,
898,add_money,2024-01-08,610.0
899,add_money,2024-02-23,653.0
899,make_payment,2024-02-24,98.0
900,app_open_initial,2024-01-27,
900,add_money,2024-01-29,279.0
901,app_open_initial,2024-03-04,
901,add_money,2024-03-04,613.0
901,app_open_return,2024-03-07,
902,app_open_initial,2024-02-28,
903,app_open_initial,2024-02-25,
903,app_open_return,2024-03-03,
904,app_open_initial,2024-02-29,
905,app_open_initial,2024-03-11,
906,app_open_initial,2024-02-02,
906,add_money,2024-02-04,672.0
906,make_payment,2024-02-04,31.0
906,app_open_return,2024-02-06,
907,app_open_initial,2024-02-22,
907,add_money,2024-02-24,918.0
907,make_payment,2024-02-25,24.0
907,set_up_direct_debit,2024-02-25,
908,app_open_initial,2024-01-23,
908,add_money,2024-01-24,518.0
908,make_payment,2024-01-24,160.0
908,set_up_direct_debit,2024-01-27,
908,app_open_return,2024-01-29,
909,app_open_initial,2024-01-22,
910,app_open_initial,2024-03-10,
910,add_money,2024-03-13,671.0
910,app_open_return,2024-03-14,
911,app_open_initial,2024-03-11,
911,add_money,2024-03-11,414.0
911,make_payment,2024-03-14,194.0
911,set_up_direct_debit,2024-03-17,
911,app_open_return,2024-03-15,
912,app_open_initial,2024-01-04,
912,add_money,2024-01-07,762.0
912,make_payment,2024-01-08,93.0
913,app_open_initial,2024-03-15,
913,add_money,2024-03-18,886.0
914,app_open_initial,2024-03-03,
914,add_money,2024-03-05,338.0
914,make_payment,2024-03-06,5.0
914,app_open_return,2024-03-05,
915,app_open_initial,2024-03-03,
915,add_money,2024-03-05,672.0
915,app_open_return,2024-03-05,
916,app_open_initial,2024-01-25,
916,add_money,2024-01-24,377.0
916,make_payment,2024-01-27,146.0
916,set_up_direct_debit,2024-01-28,
917,app_open_initial,2024-02-24,
917,add_money,2024-02-24,395.0
918,app_open_initial,2024-01-09,
918,add_money,2024-01-10,429.0
918,make_payment,2024-01-10,92.0
918,app_open_return,2024-01-12,
919,app_open_initial,2024-01-04,
919,add_money,2024-01-06,77.0
919,make_payment,2024-01-08,176.0
919,set_up_direct_debit,2024-01-08,
920,app_open_initial,2024-02-01,
920,add_money,2024-02-01,153.0
920,make_payment,2024-02-02,176.0
920,app_open_return,2024-02-03,
921,app_open_initial,2024-02-10,
922,app_open_initial,2024-02-05,
922,add_money,2024-02-07,512.0
922,make_payment,2024-02-07,60.0
922,set_up_direct_debit,2024-02-09,
922,app_open_return,2024-02-08,
923,app_open_initial,2024-01-24,
924,app_open_initial,2024-01-07,
924,add_money,2024-01-07,271.0
924,app_open_return,2024-01-08,
925,app_open_initial,2024-03-06,
925,add_money,2024-03-07,651.0
926,app_open_initial,2024-03-25,
926,add_money,2024-03-24,414.0
927,app_open_initial,2024-03-15,
927,add_money,2024-03-15,881.0
927,app_open_return,2024-03-17,
928,app_open_initial,2024-01-05,
929,app_open_initial,2024-03-20,
929,add_money,2024-03-19,461.0
930,app_open_initial,2024-01-07,
930,add_money,2024-01-07,832.0
931,app_open_initial,2024-02-21,
931,add_money,2024-02-23,686.0
932,app_open_initial,2024-03-03,
932,add_money,2024-03-03,909.0
932,make_payment,2024-03-03,17.0
932,app_open_return,2024-03-08,
933,app_open_initial,2024-02-26,
933,add_money,2024-02-26,205.0
934,app_open_initial,2024-03-06,
934,add_money,2024-03-09,622.0
934,make_payment,2024-03-12,78.0
934,app_open_return,2024-03-09,
935,app_open_initial,2024-03-19,
935,add_money,2024-03-22,148.0
935,make_payment,2024-03-23,186.0
936,add_money,2024-03-15,868.0
936,make_payment,2024-03-16,118.0
937,add_money,2024-01-08,218.0
937,make_payment,2024-01-08,123.0
938,app_open_initial,2024-01-26,
938,add_money,2024-01-26,72.0
938,make_payment,2024-01-29,10.0
938,set_up_direct_debit,2024-02-01,
938,app_open_return,2024-02-01,
939,app_open_initial,2024-02-21,
939,add_money,2024-02-22,810.0
940,app_open_initial,2024-02-15,
941,add_money,2024-02-14,553.0
941,make_payment,2024-02-17,165.0
941,app_open_return,2024-02-15,
942,add_money,2024-01-05,948.0
942,app_open_return,2024-01-07,
943,app_open_initial,2024-03-11,
943,add_money,2024-03-13,760.0
944,app_open_initial,2024-01-27,
944,add_money,2024-01-28,256.0
944,make_payment,2024-01-31,8.0
945,app_open_initial,2024-03-09,
945,add_money,2024-03-10,623.0
945,make_payment,2024-03-13,115.0
